userId,sessionId,artist,firstName,gender,itemInSession,lastName,length,level,location,song
16,617,Erin Bode,Rylan,M,0,George,252.05506,paid,"Birmingham-Hoover, AL",Here_ There And Everywhere
16,617,Blue Oyster Cult,Rylan,M,1,George,322.42893,paid,"Birmingham-Hoover, AL",Buck's Boogie
16,617,Little Boots,Rylan,M,2,George,195.94404,paid,"Birmingham-Hoover, AL",Meddle
16,617,FM Static,Rylan,M,3,George,218.27873,paid,"Birmingham-Hoover, AL",Tonight
16,617,Dead Kennedys,Rylan,M,4,George,90.40934,paid,"Birmingham-Hoover, AL",Terminal Preppie
16,617,Jim Jones & Ron Browz featuring Juelz Santana,Rylan,M,5,George,215.97995,paid,"Birmingham-Hoover, AL",Pop Champagne
16,617,Dr. Dre / Eminem / Alvin Joiner,Rylan,M,6,George,244.21832,paid,"Birmingham-Hoover, AL",What's The Difference
66,850,The Cinematic Orchestra,Kevin,M,0,Arellano,373.9424,free,"Harrisburg-Carlisle, PA",To Build A Home
66,850,Cradle Of Filth,Kevin,M,1,Arellano,355.94404,free,"Harrisburg-Carlisle, PA",Tonight In Flames (Album Version)
6,847,Disturbed,Cecilia,F,0,Owens,224.86159,free,"Atlanta-Sandy Springs-Roswell, GA",Numb (Album Version)
66,850,Viola,Kevin,M,2,Arellano,260.25751,free,"Harrisburg-Carlisle, PA",Nostalgia Amnesia
6,847,Justin Bieber,Cecilia,F,1,Owens,220.89098,free,"Atlanta-Sandy Springs-Roswell, GA",Somebody To Love
9,830,,Wyatt,M,0,Scott,,free,"Eureka-Arcata-Fortuna, CA",
6,847,Dwight Yoakam,Cecilia,F,2,Owens,239.3073,free,"Atlanta-Sandy Springs-Roswell, GA",You're The One
69,791,,Anabelle,F,0,Simpson,,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",
69,791,Ivy,Anabelle,F,1,Simpson,264.61995,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Edge Of The Ocean
50,836,Jill Barber,Ava,F,0,Robinson,199.52281,free,"New Haven-Milford, CT",Two Brown Eyes
53,826,Bootsy Collins,Celeste,F,0,Williams,411.42812,free,"Klamath Falls, OR",Stretchin' Out (In A Rubber Band) (LP Version)
56,131,Toy-Box,Cienna,F,0,Freeman,197.79873,free,"New York-Newark-Jersey City, NY-NJ-PA",Eenie_ Meenie_ Miney_ Mo
94,755,,Noah,M,1,Chavez,,free,"Ogden-Clearfield, UT",
94,755,The Libertines,Noah,M,2,Chavez,203.72853,free,"Ogden-Clearfield, UT",Can't Stand Me Now
56,131,Beirut,Cienna,F,1,Freeman,142.31465,free,"New York-Newark-Jersey City, NY-NJ-PA",The Penalty
94,755,Amy Winehouse,Noah,M,3,Chavez,154.14812,free,"Ogden-Clearfield, UT",Love Is A Losing Game
62,752,,Connar,M,0,Moreno,,free,"Houston-The Woodlands-Sugar Land, TX",
10,788,,Sylvie,F,0,Cruz,,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",
98,357,,Jordyn,F,0,Powell,,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",
98,357,Slipknot,Jordyn,F,1,Powell,278.59546,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Before I Forget (Album Version)
98,357,The All-American Rejects,Jordyn,F,2,Powell,183.61424,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",One More Sad Song
90,745,Guns N' Roses,Andrea,F,0,Butler,406.17751,free,"Pensacola-Ferry Pass-Brent, FL",Paradise City
80,848,Harmonia,Tegan,F,0,Levine,655.77751,paid,"Portland-South Portland, ME",Sehr kosmisch
90,745,Roky Erickson,Andrea,F,1,Butler,248.0322,free,"Pensacola-Ferry Pass-Brent, FL",Cold night for alligators
80,848,Modest Mouse,Tegan,F,1,Levine,58.90567,paid,"Portland-South Portland, ME",Interlude (Milo)
80,848,Velour 100,Tegan,F,2,Levine,202.29179,paid,"Portland-South Portland, ME",Clouds (Of Color Bright Album Version)
80,848,Soundgarden,Tegan,F,3,Levine,290.11546,paid,"Portland-South Portland, ME",Burden In My Hand
80,848,Shinedown,Tegan,F,4,Levine,229.98159,paid,"Portland-South Portland, ME",Devour (Album Version)
80,848,Benassi Bros.,Tegan,F,5,Levine,348.60363,paid,"Portland-South Portland, ME",Turn Me Up (Sfaction Version / Feat. Sandy)
80,848,The Black Keys,Tegan,F,6,Levine,211.01669,paid,"Portland-South Portland, ME",Tighten Up
80,848,Taylor Swift,Tegan,F,7,Levine,237.03465,paid,"Portland-South Portland, ME",Jump Then Fall
16,854,,Rylan,M,0,George,,paid,"Birmingham-Hoover, AL",
16,854,Company Flow,Rylan,M,1,George,347.53261,paid,"Birmingham-Hoover, AL",Definitive
80,848,Belanova,Tegan,F,8,Levine,187.53261,paid,"Portland-South Portland, ME",Me Pregunto
80,848,Hinder,Tegan,F,9,Levine,262.05995,paid,"Portland-South Portland, ME",Lips Of An Angel
16,854,Armin van Buuren,Rylan,M,2,George,425.9522,paid,"Birmingham-Hoover, AL",Intricacy
80,848,,Tegan,F,10,Levine,,paid,"Portland-South Portland, ME",
80,848,Lauryn Hill,Tegan,F,11,Levine,326.53016,paid,"Portland-South Portland, ME",Ex-Factor
83,844,,Stefany,F,0,White,,free,"Lubbock, TX",
16,854,12 Stones,Rylan,M,3,George,225.98485,paid,"Birmingham-Hoover, AL",The Way I Feel (Not Our Master)
80,848,WILL B,Tegan,F,12,Levine,525.26975,paid,"Portland-South Portland, ME",Upgrade
16,854,Mikromusic,Rylan,M,4,George,289.17506,paid,"Birmingham-Hoover, AL",Moje Mieszkanie
16,854,Kajagoogoo,Rylan,M,5,George,223.55546,paid,"Birmingham-Hoover, AL",Too Shy
80,848,Pearl Jam,Tegan,F,13,Levine,219.32363,paid,"Portland-South Portland, ME",Can't Keep
16,854,Marilyn Manson,Rylan,M,6,George,305.76281,paid,"Birmingham-Hoover, AL",I Don't Like The Drugs (But The Drugs Like Me)
80,848,The Darkness,Tegan,F,14,Levine,209.3971,paid,"Portland-South Portland, ME",Growing On Me
16,854,Florence + The Machine,Rylan,M,7,George,290.48118,paid,"Birmingham-Hoover, AL",Rabbit Heart (Raise It Up)
80,848,Rilo Kiley,Tegan,F,15,Levine,205.26975,paid,"Portland-South Portland, ME",More Adventurous (Album Version)
80,848,David Banner / Chris Brown / Yung Joc,Tegan,F,16,Levine,224.54812,paid,"Portland-South Portland, ME",Get Like Me
16,854,Tracy Nelson,Rylan,M,8,George,272.74404,paid,"Birmingham-Hoover, AL",Cry On (Album Version)
80,848,Mogwai,Tegan,F,17,Levine,327.23546,paid,"Portland-South Portland, ME",Kids Will Be Skeletons
16,854,Peter Tosh,Rylan,M,9,George,790.36036,paid,"Birmingham-Hoover, AL",Rastafari Is
80,848,Bernard Fanning,Tegan,F,18,Levine,151.09179,paid,"Portland-South Portland, ME",Wish You Well
80,848,Origin Unknown,Tegan,F,19,Levine,273.44934,paid,"Portland-South Portland, ME",Valley of the Shadows
80,848,Kristofer ÃÂstrÃÂ¶m,Tegan,F,20,Levine,341.26322,paid,"Portland-South Portland, ME",Not Cool Again
16,854,Kiuas,Rylan,M,10,George,265.24689,paid,"Birmingham-Hoover, AL",The New Chapter
80,848,Cage The Elephant,Tegan,F,21,Levine,228.0224,paid,"Portland-South Portland, ME",Back Against The Wall
16,854,Stephen Fretwell,Rylan,M,11,George,215.69261,paid,"Birmingham-Hoover, AL",Emily
80,848,Randy Crawford,Tegan,F,22,Levine,270.75873,paid,"Portland-South Portland, ME",Almaz
16,854,Justice,Rylan,M,12,George,236.12036,paid,"Birmingham-Hoover, AL",DVNO
80,848,Alliance Ethnik,Tegan,F,23,Levine,252.21179,paid,"Portland-South Portland, ME",ReprÃÂ©sente
16,854,Kaiser Chiefs,Rylan,M,13,George,221.07383,paid,"Birmingham-Hoover, AL",Try Your Best
16,854,Krokus,Rylan,M,14,George,254.51057,paid,"Birmingham-Hoover, AL",Out Of Control
80,848,Bloodhound Gang,Tegan,F,24,Levine,261.79873,paid,"Portland-South Portland, ME",The Bad Touch
16,854,Naughty By Nature,Rylan,M,15,George,269.68771,paid,"Birmingham-Hoover, AL",O.P.P.
80,848,The Mercury Program,Tegan,F,25,Levine,439.50975,paid,"Portland-South Portland, ME",Fragile or Possibly Extinct
86,760,Filterfunk,Aiden,M,0,Hess,173.03465,free,"La Crosse-Onalaska, WI-MN",S.O.S. (Message In A Bottle) (Hi_Tack Radio Edit)
26,853,Genesis,Ryan,M,0,Smith,265.97832,free,"San Jose-Sunnyvale-Santa Clara, CA",That's All (2007 Digital Remaster)
86,760,Selena Gomez & The Scene,Aiden,M,1,Hess,172.61669,free,"La Crosse-Onalaska, WI-MN",Stop & Erase
16,854,Public Image Ltd,Rylan,M,16,George,550.68689,paid,"Birmingham-Hoover, AL",Theme
80,848,Johnny Winter,Tegan,F,26,Levine,223.81669,paid,"Portland-South Portland, ME",Still Alive And Well
80,848,,Tegan,F,27,Levine,,paid,"Portland-South Portland, ME",
6,857,,Cecilia,F,0,Owens,,free,"Atlanta-Sandy Springs-Roswell, GA",
16,854,Gordon Lightfoot,Rylan,M,17,George,179.9571,paid,"Birmingham-Hoover, AL",Long Thin Dawn
26,868,,Ryan,M,0,Smith,,free,"San Jose-Sunnyvale-Santa Clara, CA",
26,868,The Courteeners,Ryan,M,1,Smith,225.48853,free,"San Jose-Sunnyvale-Santa Clara, CA",Take Over The World
40,798,Daughtry,Tucker,M,0,Garrison,201.63873,free,"Oxnard-Thousand Oaks-Ventura, CA",Gone
40,798,,Tucker,M,1,Garrison,,free,"Oxnard-Thousand Oaks-Ventura, CA",
40,798,,Tucker,M,4,Garrison,,free,"Oxnard-Thousand Oaks-Ventura, CA",
30,691,,Avery,F,0,Watkins,,paid,"San Jose-Sunnyvale-Santa Clara, CA",
30,691,Sugarman 3,Avery,F,1,Watkins,177.44934,paid,"San Jose-Sunnyvale-Santa Clara, CA",Honey Wagon
60,765,Shawn McDonald,Devin,M,0,Larson,358.89587,free,"Tampa-St. Petersburg-Clearwater, FL",Lovely
30,691,El Cuarteto De Nos,Avery,F,2,Watkins,241.44934,paid,"San Jose-Sunnyvale-Santa Clara, CA",Invierno Del 92
30,691,Chromeo,Avery,F,3,Watkins,274.31138,paid,"San Jose-Sunnyvale-Santa Clara, CA",Rage!
60,765,Aaliyah,Devin,M,1,Larson,266.50077,free,"Tampa-St. Petersburg-Clearwater, FL",Are You That Somebody? ( LP Version )
30,691,Rick James,Avery,F,4,Watkins,209.97179,paid,"San Jose-Sunnyvale-Santa Clara, CA",Stone City Band_ Hi!
30,691,John Mayer,Avery,F,5,Watkins,548.88444,paid,"San Jose-Sunnyvale-Santa Clara, CA",Clarity
61,748,,Samuel,M,0,Gonzalez,,free,"Houston-The Woodlands-Sugar Land, TX",
61,748,Ticanaf,Samuel,M,1,Gonzalez,2594.87302,free,"Houston-The Woodlands-Sugar Land, TX",The Thousand Names of Lord Shiva (Part 1)
30,691,Symphony X,Avery,F,6,Watkins,98.21995,paid,"San Jose-Sunnyvale-Santa Clara, CA",Prelude
30,691,Cat Stevens,Avery,F,7,Watkins,252.81261,paid,"San Jose-Sunnyvale-Santa Clara, CA",Peace Train
30,691,The Kills,Avery,F,8,Watkins,203.38893,paid,"San Jose-Sunnyvale-Santa Clara, CA",Last Day Of Magic
30,691,De-Phazz,Avery,F,9,Watkins,177.50159,paid,"San Jose-Sunnyvale-Santa Clara, CA",Better Now
30,691,Tree63,Avery,F,10,Watkins,137.79546,paid,"San Jose-Sunnyvale-Santa Clara, CA",You Only (Acoustic Version)
24,809,,Layla,F,0,Griffin,,paid,"Lake Havasu City-Kingman, AZ",
24,809,,Layla,F,1,Griffin,,paid,"Lake Havasu City-Kingman, AZ",
24,809,,Layla,F,4,Griffin,,paid,"Lake Havasu City-Kingman, AZ",
24,809,Kings Of Leon,Layla,F,5,Griffin,238.8371,paid,"Lake Havasu City-Kingman, AZ",Happy Alone
30,691,Kings Of Convenience,Avery,F,11,Watkins,227.44771,paid,"San Jose-Sunnyvale-Santa Clara, CA",Sorry Or Please
30,691,Metallica,Avery,F,12,Watkins,415.16363,paid,"San Jose-Sunnyvale-Santa Clara, CA",Fade To Black
24,809,Dimmu Borgir,Layla,F,6,Griffin,385.41016,paid,"Lake Havasu City-Kingman, AZ",A succubus in rapture
24,809,Panda,Layla,F,7,Griffin,120.47628,paid,"Lake Havasu City-Kingman, AZ",AmnistÃÂ­a
30,691,Jackson Do Pandeiro,Avery,F,13,Watkins,157.51791,paid,"San Jose-Sunnyvale-Santa Clara, CA",O Canto Da Ema
53,860,Kid Cudi,Celeste,F,0,Williams,227.34322,free,"Klamath Falls, OR",Up Up & Away
24,809,Kate Voegele,Layla,F,8,Griffin,218.01751,paid,"Lake Havasu City-Kingman, AZ",You Can't Break A Broken Heart
30,691,Bill Withers,Avery,F,14,Watkins,383.73832,paid,"San Jose-Sunnyvale-Santa Clara, CA",Make Love To Your Mind
30,691,,Avery,F,15,Watkins,,paid,"San Jose-Sunnyvale-Santa Clara, CA",
10,864,Matt Redman,Sylvie,F,0,Cruz,303.46404,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Blessed Be Your Name
53,860,Stacie Orrico,Celeste,F,1,Williams,225.35791,free,"Klamath Falls, OR",Stuck (Album Version)
24,809,Shadows Fall,Layla,F,9,Griffin,220.3424,paid,"Lake Havasu City-Kingman, AZ",War
30,691,The Killers,Avery,F,16,Watkins,246.80444,paid,"San Jose-Sunnyvale-Santa Clara, CA",Read My Mind
30,691,Atmosphere,Avery,F,17,Watkins,257.38404,paid,"San Jose-Sunnyvale-Santa Clara, CA",Trying To Find A Balance
58,852,La Ley,Emily,F,0,Benson,271.69914,paid,"Augusta-Richmond County, GA-SC",DÃÂ­a cero
30,691,Jackson C. Frank,Avery,F,18,Watkins,164.04853,paid,"San Jose-Sunnyvale-Santa Clara, CA",Halloween Is Black As Night
30,691,Juno Reactor,Avery,F,19,Watkins,365.40036,paid,"San Jose-Sunnyvale-Santa Clara, CA",Masters Of Universe
58,852,Kid Cudi,Emily,F,1,Benson,220.89098,paid,"Augusta-Richmond County, GA-SC",Sky Might Fall
88,812,Luza,Mohammad,M,0,Rodriguez,76.66893,paid,"Sacramento--Roseville--Arden-Arcade, CA",Outro
58,852,Mayday Parade,Emily,F,2,Benson,247.92771,paid,"Augusta-Richmond County, GA-SC",Take This To Heart (Album)
88,812,Tokio Hotel,Mohammad,M,1,Rodriguez,220.3424,paid,"Sacramento--Roseville--Arden-Arcade, CA",Totgeliebt
32,840,,Lily,F,0,Burns,,free,"New York-Newark-Jersey City, NY-NJ-PA",
30,691,Madonna,Avery,F,20,Watkins,260.75383,paid,"San Jose-Sunnyvale-Santa Clara, CA",Beautiful Stranger
58,852,Sneaker Pimps,Emily,F,3,Benson,246.22975,paid,"Augusta-Richmond County, GA-SC",Walking Zero
88,812,Dido,Mohammad,M,2,Rodriguez,217.83465,paid,"Sacramento--Roseville--Arden-Arcade, CA",Thank You
30,691,Static-X,Avery,F,21,Watkins,134.13832,paid,"San Jose-Sunnyvale-Santa Clara, CA",Monster (Album Version)
17,732,,Makinley,F,4,Jones,,free,"Chicago-Naperville-Elgin, IL-IN-WI",
58,852,Golden Smog,Emily,F,4,Benson,222.69342,paid,"Augusta-Richmond County, GA-SC",Ill Fated
30,691,504 Boyz,Avery,F,22,Watkins,269.03465,paid,"San Jose-Sunnyvale-Santa Clara, CA",Tight Whips
17,732,The Ruts,Makinley,F,5,Jones,338.96444,free,"Chicago-Naperville-Elgin, IL-IN-WI",West One (Shine On Me)
88,812,Beanfield,Mohammad,M,3,Rodriguez,366.0273,paid,"Sacramento--Roseville--Arden-Arcade, CA",Human Patterns
58,852,Florence + The Machine,Emily,F,5,Benson,219.66322,paid,"Augusta-Richmond County, GA-SC",Dog Days Are Over (Radio Edit)
30,691,Pepper,Avery,F,23,Watkins,235.31057,paid,"San Jose-Sunnyvale-Santa Clara, CA",Dry Spell (LP Version)
88,812,Florence + The Machine,Mohammad,M,4,Rodriguez,206.47138,paid,"Sacramento--Roseville--Arden-Arcade, CA",Hardest Of Hearts
88,812,,Mohammad,M,5,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",
58,852,Coldplay,Emily,F,6,Benson,294.1122,paid,"Augusta-Richmond County, GA-SC",Fix You
30,691,Coldplay,Avery,F,24,Watkins,228.77995,paid,"San Jose-Sunnyvale-Santa Clara, CA",In My Place
88,812,,Mohammad,M,8,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",
58,852,Boys Like Girls featuring Taylor Swift,Emily,F,7,Benson,242.83383,paid,"Augusta-Richmond County, GA-SC",Two Is Better Than One
30,691,Everclear,Avery,F,25,Watkins,222.61506,paid,"San Jose-Sunnyvale-Santa Clara, CA",Summerland
58,852,,Emily,F,8,Benson,,paid,"Augusta-Richmond County, GA-SC",
88,812,Erasure,Mohammad,M,9,Rodriguez,242.28526,paid,"Sacramento--Roseville--Arden-Arcade, CA",Always (7'' Mix)
88,812,,Mohammad,M,10,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",
30,691,Two Door Cinema Club,Avery,F,26,Watkins,209.73669,paid,"San Jose-Sunnyvale-Santa Clara, CA",This Is The Life
58,852,Serj Tankian,Emily,F,9,Benson,281.46893,paid,"Augusta-Richmond County, GA-SC",Saving Us (Album Version)
88,812,,Mohammad,M,11,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",
30,691,Mamonas Assassinas,Avery,F,27,Watkins,156.682,paid,"San Jose-Sunnyvale-Santa Clara, CA",Jumento Celestino
88,812,Sara Groves,Mohammad,M,12,Rodriguez,287.45098,paid,"Sacramento--Roseville--Arden-Arcade, CA",What Do I Know
58,852,Antonio Carlos Jobim,Emily,F,10,Benson,151.77098,paid,"Augusta-Richmond County, GA-SC",Ela E Carioca
30,691,Jorge Drexler,Avery,F,28,Watkins,212.55791,paid,"San Jose-Sunnyvale-Santa Clara, CA",La Huella De Tu Mirada
58,852,Antony & The Johnsons,Emily,F,11,Benson,100.51873,paid,"Augusta-Richmond County, GA-SC",What Can I Do?
88,812,The Fugees,Mohammad,M,13,Rodriguez,281.20771,paid,"Sacramento--Roseville--Arden-Arcade, CA",Ready Or Not
58,852,Matt Costa,Emily,F,12,Benson,215.17016,paid,"Augusta-Richmond County, GA-SC",Behind The Moon
30,691,Limp Bizkit,Avery,F,29,Watkins,270.49751,paid,"San Jose-Sunnyvale-Santa Clara, CA",Behind Blue Eyes
58,852,Florence + The Machine,Emily,F,13,Benson,206.47138,paid,"Augusta-Richmond County, GA-SC",Hardest Of Hearts
88,812,She & Him,Mohammad,M,14,Rodriguez,134.32118,paid,"Sacramento--Roseville--Arden-Arcade, CA",Black Hole
30,691,the bird and the bee,Avery,F,30,Watkins,229.32853,paid,"San Jose-Sunnyvale-Santa Clara, CA",Baby
88,812,Lonnie Gordon,Mohammad,M,15,Rodriguez,181.21098,paid,"Sacramento--Roseville--Arden-Arcade, CA",Catch You Baby (Steve Pitron & Max Sanna Radio Edit)
58,852,Five Iron Frenzy,Emily,F,14,Benson,236.09424,paid,"Augusta-Richmond County, GA-SC",Canada
30,691,Epidemic,Avery,F,31,Watkins,198.89587,paid,"San Jose-Sunnyvale-Santa Clara, CA",Walk Away (Single/LP Version)
88,812,BjÃÂ¶rk,Mohammad,M,16,Rodriguez,348.57751,paid,"Sacramento--Roseville--Arden-Arcade, CA",Undo
58,852,TV On The Radio,Emily,F,15,Benson,336.48281,paid,"Augusta-Richmond County, GA-SC",Love Dog
53,878,,Celeste,F,0,Williams,,free,"Klamath Falls, OR",
30,691,Prince & The Revolution,Avery,F,32,Watkins,227.65669,paid,"San Jose-Sunnyvale-Santa Clara, CA",Kiss (LP Version)
88,812,Paramore,Mohammad,M,17,Rodriguez,267.65016,paid,"Sacramento--Roseville--Arden-Arcade, CA",The Only Exception (Album Version)
58,852,LÃÂ©o FerrÃÂ©,Emily,F,16,Benson,144.53506,paid,"Augusta-Richmond County, GA-SC",Le Vin De L'Assassin
32,880,,Lily,F,0,Burns,,free,"New York-Newark-Jersey City, NY-NJ-PA",
58,852,No Te Va Gustar,Emily,F,17,Benson,206.99383,paid,"Augusta-Richmond County, GA-SC",Dejame Bailar
88,812,Kid Cudi / MGMT / Ratatat,Mohammad,M,18,Rodriguez,295.67955,paid,"Sacramento--Roseville--Arden-Arcade, CA",Pursuit Of Happiness (nightmare)
58,852,Clementina De Jesus,Emily,F,18,Benson,126.58893,paid,"Augusta-Richmond County, GA-SC",Madrugada
58,852,Guano Apes,Emily,F,19,Benson,273.26649,paid,"Augusta-Richmond County, GA-SC",Living In A Lie
88,812,Dizmas,Mohammad,M,19,Rodriguez,228.85832,paid,"Sacramento--Roseville--Arden-Arcade, CA",Night Divine (On A Search In America Album Version)
88,812,Justin Bieber,Mohammad,M,20,Rodriguez,264.35873,paid,"Sacramento--Roseville--Arden-Arcade, CA",Never Let You Go
58,852,Mark Ronson,Emily,F,20,Benson,238.73261,paid,"Augusta-Richmond County, GA-SC",Diduntdidunt (featuring Saigon) (Amended Version)
88,812,Betty Carter,Mohammad,M,21,Rodriguez,118.282,paid,"Sacramento--Roseville--Arden-Arcade, CA",Look No Further
58,852,JosÃÂ© Gonzalez,Emily,F,21,Benson,158.48444,paid,"Augusta-Richmond County, GA-SC",Heartbeats
88,812,Chris Brown,Mohammad,M,22,Rodriguez,252.05506,paid,"Sacramento--Roseville--Arden-Arcade, CA",With You
58,852,Elton John,Emily,F,22,Benson,417.01832,paid,"Augusta-Richmond County, GA-SC",Song For Guy
58,852,,Emily,F,23,Benson,,paid,"Augusta-Richmond County, GA-SC",
88,812,Florence + The Machine,Mohammad,M,23,Rodriguez,290.48118,paid,"Sacramento--Roseville--Arden-Arcade, CA",Rabbit Heart (Raise It Up)
32,885,Moca,Lily,F,0,Burns,305.05751,free,"New York-Newark-Jersey City, NY-NJ-PA",Latein
58,852,Flogging Molly,Emily,F,24,Benson,333.53098,paid,"Augusta-Richmond County, GA-SC",What's Left of the Flag
88,812,Carly Simon,Mohammad,M,24,Rodriguez,195.39546,paid,"Sacramento--Roseville--Arden-Arcade, CA",Boys In The Trees (LP Version)
88,812,The Prodigy,Mohammad,M,25,Rodriguez,225.09669,paid,"Sacramento--Roseville--Arden-Arcade, CA",Firestarter
32,885,Slipknot,Lily,F,1,Burns,159.76444,free,"New York-Newark-Jersey City, NY-NJ-PA",Spit It Out [Explicit]
88,812,,Mohammad,M,26,Rodriguez,,paid,"Sacramento--Roseville--Arden-Arcade, CA",
58,852,Baroness,Emily,F,25,Benson,60.29016,paid,"Augusta-Richmond County, GA-SC",Blackpowder Orchard
58,852,Ricchi E Poveri,Emily,F,26,Benson,256.13016,paid,"Augusta-Richmond County, GA-SC",La Prima Cosa Bella
88,812,Linkin Park,Mohammad,M,27,Rodriguez,494.99383,paid,"Sacramento--Roseville--Arden-Arcade, CA",Bleed It Out [Live At Milton Keynes]
58,852,Ed Harcourt,Emily,F,27,Benson,257.74975,paid,"Augusta-Richmond County, GA-SC",Rain On The Pretty Ones
58,852,India.Arie,Emily,F,28,Benson,326.76526,paid,"Augusta-Richmond County, GA-SC",India'Song
88,812,Country Joe & The Fish,Mohammad,M,28,Rodriguez,294.76526,paid,"Sacramento--Roseville--Arden-Arcade, CA",Rockin Round The World
58,852,India.Arie,Emily,F,29,Benson,231.6273,paid,"Augusta-Richmond County, GA-SC",Beautiful Flower
88,812,Sia,Mohammad,M,29,Rodriguez,208.61342,paid,"Sacramento--Roseville--Arden-Arcade, CA",Playground
58,852,FONZIE,Emily,F,30,Benson,254.56281,paid,"Augusta-Richmond County, GA-SC",Wake Up Call
88,812,Phil Wickham,Mohammad,M,30,Rodriguez,273.03138,paid,"Sacramento--Roseville--Arden-Arcade, CA",The Time Is Now
58,852,Two Door Cinema Club,Emily,F,31,Benson,168.09751,paid,"Augusta-Richmond County, GA-SC",Undercover Martyn
88,812,T.I.,Mohammad,M,31,Rodriguez,263.02649,paid,"Sacramento--Roseville--Arden-Arcade, CA",The Greatest [Featuring Mannie Fresh] (Amended Album Version)
58,852,Dominique A,Emily,F,32,Benson,153.20771,paid,"Augusta-Richmond County, GA-SC",Le Courage Des Oiseaux
88,812,Angus & Julia Stone,Mohammad,M,32,Rodriguez,290.71628,paid,"Sacramento--Roseville--Arden-Arcade, CA",What You Wanted
58,852,Eels,Emily,F,33,Benson,286.85016,paid,"Augusta-Richmond County, GA-SC",Not Ready Yet
88,812,David Bowie,Mohammad,M,33,Rodriguez,189.98812,paid,"Sacramento--Roseville--Arden-Arcade, CA",Let's Spend The Night Together (1999 Digital Remaster)
58,852,Gov't Mule,Emily,F,34,Benson,258.14159,paid,"Augusta-Richmond County, GA-SC",Mr. Man
88,812,Huntingtons,Mohammad,M,34,Rodriguez,65.85424,paid,"Sacramento--Roseville--Arden-Arcade, CA",FFT (The Good_ The Bad_ And The Ugly Album Version)
88,812,Kathy Mattea,Mohammad,M,35,Rodriguez,225.59302,paid,"Sacramento--Roseville--Arden-Arcade, CA",Come Away With Me
88,812,Molotov,Mohammad,M,36,Rodriguez,210.07628,paid,"Sacramento--Roseville--Arden-Arcade, CA",Frijolero
88,812,Godsmack,Mohammad,M,37,Rodriguez,265.9522,paid,"Sacramento--Roseville--Arden-Arcade, CA",Moon Baby
88,812,Kings Of Leon,Mohammad,M,38,Rodriguez,237.26975,paid,"Sacramento--Roseville--Arden-Arcade, CA",Trunk
86,869,Metallica,Aiden,M,0,Hess,415.16363,free,"La Crosse-Onalaska, WI-MN",Fade To Black
86,869,Raimundos,Aiden,M,1,Hess,131.05587,free,"La Crosse-Onalaska, WI-MN",Oliver'S Army
86,869,Linkin Park,Aiden,M,2,Hess,494.99383,free,"La Crosse-Onalaska, WI-MN",Bleed It Out [Live At Milton Keynes]
86,869,Damian Marley / Bunny Wailer,Aiden,M,3,Hess,329.06404,free,"La Crosse-Onalaska, WI-MN",Confrontation
85,793,,Kinsley,F,0,Young,,paid,"Red Bluff, CA",
85,793,Mos Def,Kinsley,F,1,Young,188.86485,paid,"Red Bluff, CA",Caldonia
69,858,Yann Tiersen,Anabelle,F,0,Simpson,120.39791,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",La Valse D'AmÃÂ©lie (Version Orchestre)
85,793,Fatboy Slim,Kinsley,F,2,Young,221.51791,paid,"Red Bluff, CA",Everybody Needs A 303
85,793,Meg & Dia,Kinsley,F,3,Young,209.26649,paid,"Red Bluff, CA",Masterpiece (Album Version)
85,793,Chicks On Speed,Kinsley,F,4,Young,263.13098,paid,"Red Bluff, CA",Wordy Rappinghood
85,793,The Kills,Kinsley,F,5,Young,231.91465,paid,"Red Bluff, CA",Goodnight Bad Morning
85,891,Jaci Velasquez,Kinsley,F,0,Young,200.95955,paid,"Red Bluff, CA",Something (Album Version)
85,891,Coldplay,Kinsley,F,1,Young,268.38159,paid,"Red Bluff, CA",Yellow
85,891,Clannad,Kinsley,F,2,Young,299.62404,paid,"Red Bluff, CA",Love And Affection
85,891,Black Eyed Peas,Kinsley,F,3,Young,193.88036,paid,"Red Bluff, CA",Gone Going
85,891,Evanescence,Kinsley,F,4,Young,273.37098,paid,"Red Bluff, CA",My Immortal (bonus)
85,891,The Mossie,Kinsley,F,5,Young,147.19955,paid,"Red Bluff, CA",Interlude #1 (Mama)
85,891,Michael W. Smith,Kinsley,F,6,Young,254.79791,paid,"Red Bluff, CA",Draw Me Close
85,891,The Killers,Kinsley,F,7,Young,258.89914,paid,"Red Bluff, CA",On Top
85,891,Michael BublÃÂ©,Kinsley,F,8,Young,184.94649,paid,"Red Bluff, CA",Some Kind Of Wonderful (Non-Album Track)
