sessionId,itemInSession,artist,firstName,gender,lastName,length,level,location,song,userId
237,1,Television,Aleena,F,Kirby,238.49751,paid,"Waterloo-Cedar Falls, IA",See No Evil  (Remastered LP Version),44
237,2,JOHN COLTRANE,Aleena,F,Kirby,346.43546,paid,"Waterloo-Cedar Falls, IA",Blues To Bechet (LP Version),44
237,3,NOFX,Aleena,F,Kirby,80.79628,paid,"Waterloo-Cedar Falls, IA",It's My Job To Keep Punk Rock Elite,44
237,4,The Backyardigans,Aleena,F,Kirby,158.85016,paid,"Waterloo-Cedar Falls, IA",Into The Thick Of It!,44
237,5,Bruce Springsteen,Aleena,F,Kirby,202.84036,paid,"Waterloo-Cedar Falls, IA",Radio Nowhere,44
237,6,Maroon 5,Aleena,F,Kirby,173.66159,paid,"Waterloo-Cedar Falls, IA",Harder To Breathe,44
237,7,Two Door Cinema Club,Aleena,F,Kirby,189.67465,paid,"Waterloo-Cedar Falls, IA",What You Know,44
237,8,Five Finger Death Punch,Aleena,F,Kirby,262.81751,paid,"Waterloo-Cedar Falls, IA",Meet the Monster,44
237,9,Josh Turner,Aleena,F,Kirby,207.93424,paid,"Waterloo-Cedar Falls, IA",What It Ain't,44
237,10,At The Drive-In,Aleena,F,Kirby,207.46404,paid,"Waterloo-Cedar Falls, IA",Sleepwalk Capsules,44
237,11,Animal Collective,Aleena,F,Kirby,269.81832,paid,"Waterloo-Cedar Falls, IA",Summertime Clothes,44
237,12,Ron Carter,Aleena,F,Kirby,497.13587,paid,"Waterloo-Cedar Falls, IA",I CAN'T GET STARTED,44
237,13,Old 97's,Aleena,F,Kirby,231.28771,paid,"Waterloo-Cedar Falls, IA",Victoria (LP Version),44
237,14,Cyndi Lauper,Aleena,F,Kirby,226.32444,paid,"Waterloo-Cedar Falls, IA",True Colors,44
237,15,Damien Rice,Aleena,F,Kirby,276.08771,paid,"Waterloo-Cedar Falls, IA",Amie,44
237,16,Alicia Keys,Aleena,F,Kirby,229.0673,paid,"Waterloo-Cedar Falls, IA",If I Ain't Got You,44
237,17,Lloyd Cole And The Commotions,Aleena,F,Kirby,235.31057,paid,"Waterloo-Cedar Falls, IA",Charlotte Street,44
237,18,John Mayer,Aleena,F,Kirby,269.71383,paid,"Waterloo-Cedar Falls, IA",Heartbreak Warfare,44
237,19,Joshua Radin,Aleena,F,Kirby,161.69751,paid,"Waterloo-Cedar Falls, IA",We Are Okay,44
237,20,Kings Of Leon,Aleena,F,Kirby,201.79546,paid,"Waterloo-Cedar Falls, IA",Revelry,44
237,21,Incubus,Aleena,F,Kirby,257.25342,paid,"Waterloo-Cedar Falls, IA",Dig,44
237,22,Owl City,Aleena,F,Kirby,190.17098,paid,"Waterloo-Cedar Falls, IA",Tidal Wave,44
237,23,Mediaeval Baebes,Aleena,F,Kirby,219.29751,paid,"Waterloo-Cedar Falls, IA",MÃÂ¤rk Hure VÃÂ¥r Skugga,44
226,0,The Black Keys,Theodore,M,Smith,300.30322,free,"Houston-The Woodlands-Sugar Land, TX",The Only One,52
226,1,Foo Fighters,Theodore,M,Smith,262.73914,free,"Houston-The Woodlands-Sugar Land, TX",All My Life,52
150,0,Havok,Noah,M,Chavez,227.68281,free,"Ogden-Clearfield, UT",Ivory Tower,94
150,1,John Mayer,Noah,M,Chavez,250.38322,free,"Ogden-Clearfield, UT",Half Of My Heart,94
239,0,The Killers,Lily,F,Burns,185.33832,free,"New York-Newark-Jersey City, NY-NJ-PA",I Can't Stay,32
259,0,Thrice,Anabelle,F,Simpson,134.60853,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",The Red Death,69
259,1,Alicia Keys,Anabelle,F,Simpson,229.0673,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",If I Ain't Got You,69
259,2,,Anabelle,F,Simpson,,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",,69
245,0,Euge Groove,Jahiem,M,Miles,265.482,free,"San Antonio-New Braunfels, TX",Tenderly,43
56,0,Metallica / Marianne Faithfull,Katherine,F,Gay,279.11791,free,"San Antonio-New Braunfels, TX",The Memory Remains,57
56,1,Nana Caymmi,Katherine,F,Gay,174.41914,free,"San Antonio-New Braunfels, TX",Fim De Caso,57
56,2,Johnny Burnette,Katherine,F,Gay,134.84363,free,"San Antonio-New Braunfels, TX",I've Got A Lot Of Things To Do,57
56,3,Arctic Monkeys,Katherine,F,Gay,177.94567,free,"San Antonio-New Braunfels, TX",Fake Tales Of San Francisco,57
224,0,,Chloe,F,Cuevas,,free,"San Francisco-Oakland-Hayward, CA",,49
224,1,DeGarmo & Key,Chloe,F,Cuevas,236.48608,free,"San Francisco-Oakland-Hayward, CA",I'm Accepted (The Pledge Album Version),49
232,0,,Ryan,M,Smith,,free,"San Jose-Sunnyvale-Santa Clara, CA",,26
232,1,Extrawelt,Ryan,M,Smith,338.23302,free,"San Jose-Sunnyvale-Santa Clara, CA",Stammgast,26
260,0,,Aleena,F,Kirby,,paid,"Waterloo-Cedar Falls, IA",,44
260,1,,Aleena,F,Kirby,,paid,"Waterloo-Cedar Falls, IA",,44
260,2,,,,,,paid,,,
129,0,Powderfinger,Harper,M,Barrett,276.68853,paid,"New York-Newark-Jersey City, NY-NJ-PA",My Happiness,42
129,1,Radiohead,Harper,M,Barrett,247.06567,paid,"New York-Newark-Jersey City, NY-NJ-PA",Black Star,42
242,0,Kid Cudi Vs Crookers,Brantley,M,West,162.97751,free,"Portland-Vancouver-Hillsboro, OR-WA",Day 'N' Nite,28
129,2,Three Days Grace,Harper,M,Barrett,186.90567,paid,"New York-Newark-Jersey City, NY-NJ-PA",Just Like You,42
129,3,Monty Python,Harper,M,Barrett,15.85587,paid,"New York-Newark-Jersey City, NY-NJ-PA",Comfy Chair (The Final Rip Off Remix),42
129,4,Rise Against,Harper,M,Barrett,241.55383,paid,"New York-Newark-Jersey City, NY-NJ-PA",Long Forgotten Sons,42
129,5,Jimmy Eat World,Harper,M,Barrett,166.00771,paid,"New York-Newark-Jersey City, NY-NJ-PA",The Middle,42
129,6,Rise Against,Harper,M,Barrett,165.14567,paid,"New York-Newark-Jersey City, NY-NJ-PA",Under The Knife,42
129,7,Chaka Khan,Harper,M,Barrett,280.86812,paid,"New York-Newark-Jersey City, NY-NJ-PA",Ain't Nobody (Album Version),42
129,8,Paper Lace,Harper,M,Barrett,192.07791,paid,"New York-Newark-Jersey City, NY-NJ-PA",The Night Chicago Died,42
267,0,,Chloe,F,Cuevas,,free,"San Francisco-Oakland-Hayward, CA",,49
129,9,Pixies,Harper,M,Barrett,113.78893,paid,"New York-Newark-Jersey City, NY-NJ-PA",Break My Body,42
129,10,Wolfgang Gartner,Harper,M,Barrett,415.97342,paid,"New York-Newark-Jersey City, NY-NJ-PA",Fire Power,42
59,0,No Doubt,Devin,M,Larson,269.73995,free,"Tampa-St. Petersburg-Clearwater, FL",Sometimes,60
129,11,The Lonely Island / Julian Casablancas,Harper,M,Barrett,192.9922,paid,"New York-Newark-Jersey City, NY-NJ-PA",Boombox,42
129,12,Eminem,Harper,M,Barrett,284.18567,paid,"New York-Newark-Jersey City, NY-NJ-PA",The Real Slim Shady,42
222,0,Martin Gore,Sara,F,Johnson,241.10975,paid,"Winston-Salem, NC",By This River,95
129,13,The Animals,Harper,M,Barrett,242.05016,paid,"New York-Newark-Jersey City, NY-NJ-PA",For Miss Caulker (1999 Digital Remaster),42
222,1,Florence + The Machine,Sara,F,Johnson,168.64608,paid,"Winston-Salem, NC",You've Got The Love,95
241,0,,Sylvie,F,Cruz,,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",,10
129,14,Hot Water Music,Harper,M,Barrett,157.85751,paid,"New York-Newark-Jersey City, NY-NJ-PA",The Sense,42
222,2,Bill Withers,Sara,F,Johnson,383.73832,paid,"Winston-Salem, NC",Make Love To Your Mind,95
129,15,311,Harper,M,Barrett,194.32444,paid,"New York-Newark-Jersey City, NY-NJ-PA",Eons,42
129,16,Bloc Party,Harper,M,Barrett,215.11791,paid,"New York-Newark-Jersey City, NY-NJ-PA",The Pioneers,42
222,3,Nino Bravo,Sara,F,Johnson,218.48771,paid,"Winston-Salem, NC",Amanecer,95
129,17,JosÃÂ© GonzÃÂ¡lez,Harper,M,Barrett,143.93424,paid,"New York-Newark-Jersey City, NY-NJ-PA",The Nest,42
222,4,Taking Back Sunday,Sara,F,Johnson,249.99138,paid,"Winston-Salem, NC",This Photograph Is Proof {I Know You Know] (Album Version),95
129,18,Jack Johnson,Harper,M,Barrett,207.64689,paid,"New York-Newark-Jersey City, NY-NJ-PA",Better Together,42
222,5,The Rolling Stones,Sara,F,Johnson,274.1024,paid,"Winston-Salem, NC",Stop Breaking Down,95
129,19,Euge Groove,Harper,M,Barrett,265.482,paid,"New York-Newark-Jersey City, NY-NJ-PA",Tenderly,42
254,0,School Of Seven Bells,Tegan,F,Levine,262.37342,free,"Portland-South Portland, ME",Chain,80
222,6,P!nk,Sara,F,Johnson,227.02975,paid,"Winston-Salem, NC",Glitter In The Air,95
129,20,Nancy Wilson,Harper,M,Barrett,122.77506,paid,"New York-Newark-Jersey City, NY-NJ-PA",I Believe In You,42
129,21,Enrique Iglesias,Harper,M,Barrett,235.17995,paid,"New York-Newark-Jersey City, NY-NJ-PA",Ring My Bells,42
222,7,Katie Melua,Sara,F,Johnson,242.83383,paid,"Winston-Salem, NC",Scary Films,95
129,22,Harmonia,Harper,M,Barrett,655.77751,paid,"New York-Newark-Jersey City, NY-NJ-PA",Sehr kosmisch,42
222,8,The RH Factor,Sara,F,Johnson,233.35138,paid,"Winston-Salem, NC",Hold On,95
267,1,Moose,Chloe,F,Cuevas,490.21342,free,"San Francisco-Oakland-Hayward, CA",Do You Remember,49
222,9,KATAKLYSM,Sara,F,Johnson,162.92526,paid,"Winston-Salem, NC",In Shadows And Dust,95
222,10,Lily Allen,Sara,F,Johnson,159.84281,paid,"Winston-Salem, NC",Everybody's Changing,95
222,11,Florence + The Machine,Sara,F,Johnson,258.55955,paid,"Winston-Salem, NC",Cosmic Love,95
129,23,Placebo,Harper,M,Barrett,254.45832,paid,"New York-Newark-Jersey City, NY-NJ-PA",Taste In Men,42
267,2,DJ Dizzy,Chloe,F,Cuevas,221.1522,free,"San Francisco-Oakland-Hayward, CA",Sexy Bitch,49
222,12,Camera Obscura,Sara,F,Johnson,188.02893,paid,"Winston-Salem, NC",Anti-Western,95
129,24,Nick Cave & The Bad Seeds,Harper,M,Barrett,265.27302,paid,"New York-Newark-Jersey City, NY-NJ-PA",Spell,42
267,3,Queens Of The Stone Age,Chloe,F,Cuevas,364.90404,free,"San Francisco-Oakland-Hayward, CA",God Is On The Radio,49
222,13,Linkin Park,Sara,F,Johnson,494.99383,paid,"Winston-Salem, NC",Bleed It Out [Live At Milton Keynes],95
129,25,Dwight Yoakam,Harper,M,Barrett,239.3073,paid,"New York-Newark-Jersey City, NY-NJ-PA",You're The One,42
129,26,,Harper,M,Barrett,,paid,"New York-Newark-Jersey City, NY-NJ-PA",,42
267,4,mewithoutYou,Chloe,F,Cuevas,311.562,free,"San Francisco-Oakland-Hayward, CA",Bullet To Binary (Pt. Two),49
129,27,The New Pornographers,Harper,M,Barrett,189.02159,paid,"New York-Newark-Jersey City, NY-NJ-PA",All The Things That Go To Make Heaven And Earth,42
222,14,Edward Sharpe & The Magnetic Zeros,Sara,F,Johnson,306.31138,paid,"Winston-Salem, NC",Home,95
129,28,Diego Torres,Harper,M,Barrett,227.18649,paid,"New York-Newark-Jersey City, NY-NJ-PA",SueÃÂ±os,42
129,29,Francisca Valenzuela,Harper,M,Barrett,174.70649,paid,"New York-Newark-Jersey City, NY-NJ-PA",MuÃÂ©rdete la lengua,42
222,15,Pendulum,Sara,F,Johnson,315.71546,paid,"Winston-Salem, NC",The Other Side (album version),95
129,30,Local Natives,Harper,M,Barrett,330.89261,paid,"New York-Newark-Jersey City, NY-NJ-PA",Shape Shifter,42
222,16,Daft Punk,Sara,F,Johnson,416.522,paid,"Winston-Salem, NC",Emotion,95
129,31,Soda Stereo,Harper,M,Barrett,211.61751,paid,"New York-Newark-Jersey City, NY-NJ-PA",Danza Rota,42
129,32,The Cardigans,Harper,M,Barrett,198.21669,paid,"New York-Newark-Jersey City, NY-NJ-PA",Lovefool,42
129,33,,Harper,M,Barrett,,paid,"New York-Newark-Jersey City, NY-NJ-PA",,42
222,17,ETERNAL FEATURING BEBE WINANS,Sara,F,Johnson,218.40934,paid,"Winston-Salem, NC",I Wanna Be The Only One,95
129,34,Kings Of Leon,Harper,M,Barrett,201.79546,paid,"New York-Newark-Jersey City, NY-NJ-PA",Revelry,42
222,18,Julie Doiron,Sara,F,Johnson,165.92934,paid,"Winston-Salem, NC",Me and My Friend,95
269,0,,,,,,paid,,,
269,1,,Aleena,F,Kirby,,paid,"Waterloo-Cedar Falls, IA",,44
269,2,Kinky,Aleena,F,Kirby,211.90485,paid,"Waterloo-Cedar Falls, IA",Cornman,44
129,35,LU,Harper,M,Barrett,321.54077,paid,"New York-Newark-Jersey City, NY-NJ-PA",Una Confusion,42
222,19,Tub Ring,Sara,F,Johnson,233.69098,paid,"Winston-Salem, NC",Invalid,95
269,3,Nickel Creek,Aleena,F,Kirby,301.40036,paid,"Waterloo-Cedar Falls, IA",The Lighthouse's Tale,44
222,20,Massive Attack,Sara,F,Johnson,288.65261,paid,"Winston-Salem, NC",One Love,95
129,36,Cut Copy,Harper,M,Barrett,283.76771,paid,"New York-Newark-Jersey City, NY-NJ-PA",Strangers In The Wind,42
269,4,Straylight Run,Aleena,F,Kirby,241.44934,paid,"Waterloo-Cedar Falls, IA",Existentialism On Prom Night (Album Version),44
269,5,,Aleena,F,Kirby,,paid,"Waterloo-Cedar Falls, IA",,44
269,6,,Aleena,F,Kirby,,paid,"Waterloo-Cedar Falls, IA",,44
222,21,Albert Hammond,Sara,F,Johnson,177.78893,paid,"Winston-Salem, NC",Echame A Mi La Culpa,95
129,37,Hercules And Love Affair,Harper,M,Barrett,376.29342,paid,"New York-Newark-Jersey City, NY-NJ-PA",Blind (Full Album Version),42
129,38,,Harper,M,Barrett,,paid,"New York-Newark-Jersey City, NY-NJ-PA",,42
269,7,Left Lane Cruiser,Aleena,F,Kirby,183.27465,paid,"Waterloo-Cedar Falls, IA",Amerika,44
222,22,UB40,Sara,F,Johnson,185.10322,paid,"Winston-Salem, NC",Come Back Darling,95
269,8,Amon Amarth,Aleena,F,Kirby,357.22404,paid,"Waterloo-Cedar Falls, IA",Fate Of Norns,44
222,23,Queensryche,Sara,F,Johnson,347.81995,paid,"Winston-Salem, NC",Silent Lucidity (2002 Digital Remaster),95
269,9,Winds Of Plague,Aleena,F,Kirby,148.08771,paid,"Waterloo-Cedar Falls, IA",Reloaded,44
222,24,Jackson 5,Sara,F,Johnson,174.10567,paid,"Winston-Salem, NC",Ben,95
269,10,Feist,Aleena,F,Kirby,184.94649,paid,"Waterloo-Cedar Falls, IA",My Moon My Man,44
222,25,JosÃÂ© Gonzalez,Sara,F,Johnson,158.48444,paid,"Winston-Salem, NC",Heartbeats,95
269,11,Flobots,Aleena,F,Kirby,205.68771,paid,"Waterloo-Cedar Falls, IA",Handlebars (UK Radio Edit),44
222,26,Teriyaki Boyz,Sara,F,Johnson,253.77914,paid,"Winston-Salem, NC",Heartbreaker,95
269,12,Dwight Yoakam,Aleena,F,Kirby,239.3073,paid,"Waterloo-Cedar Falls, IA",You're The One,44
222,27,Young Money featuring Lloyd,Sara,F,Johnson,196.33587,paid,"Winston-Salem, NC",BedRock (Radio Edit) (feat.Lloyd),95
269,13,The Pussycat Dolls,Aleena,F,Kirby,245.18485,paid,"Waterloo-Cedar Falls, IA",When I Grow Up,44
222,28,Koopsta Knicca,Sara,F,Johnson,206.78485,paid,"Winston-Salem, NC",Top Secret,95
222,29,The Knack,Sara,F,Johnson,141.58322,paid,"Winston-Salem, NC",Let Me Out,95
269,14,The Prodigy,Aleena,F,Kirby,215.77098,paid,"Waterloo-Cedar Falls, IA",Omen,44
222,30,ZZ Top,Sara,F,Johnson,187.8722,paid,"Winston-Salem, NC",Avalon Hideaway (LP Version),95
269,15,Caifanes,Aleena,F,Kirby,263.33995,paid,"Waterloo-Cedar Falls, IA",Cuentame Tu Vida,44
269,16,,Aleena,F,Kirby,,paid,"Waterloo-Cedar Falls, IA",,44
222,31,Britt Nicole,Sara,F,Johnson,232.85506,paid,"Winston-Salem, NC",Like A Star,95
222,32,,Sara,F,Johnson,,paid,"Winston-Salem, NC",,95
269,17,,Aleena,F,Kirby,,paid,"Waterloo-Cedar Falls, IA",,44
269,18,,Aleena,F,Kirby,,paid,"Waterloo-Cedar Falls, IA",,44
222,33,,,,,,paid,,,
269,19,Jimmy Buffett,Aleena,F,Kirby,209.00526,paid,"Waterloo-Cedar Falls, IA",He Went To Paris,44
269,20,Counting Crows,Aleena,F,Kirby,272.79628,paid,"Waterloo-Cedar Falls, IA",Mr. Jones,44
269,21,8Ball & MJG,Aleena,F,Kirby,48.14322,paid,"Waterloo-Cedar Falls, IA",Intro (Explicit Album Version),44
269,22,SinÃÂ©ad O'Connor,Aleena,F,Kirby,282.51383,paid,"Waterloo-Cedar Falls, IA",I Want Your (Hands On Me),44
269,23,Vince Guaraldi Trio,Aleena,F,Kirby,368.29995,paid,"Waterloo-Cedar Falls, IA",Christmastime Is Here,44
269,24,B*Witched,Aleena,F,Kirby,172.06812,paid,"Waterloo-Cedar Falls, IA",C'est La Vie,44
269,25,Gyptian,Aleena,F,Kirby,211.04281,paid,"Waterloo-Cedar Falls, IA",Love Against the Wall,44
269,26,The Ataris,Aleena,F,Kirby,179.722,paid,"Waterloo-Cedar Falls, IA",I Won't Spend Another Night Alone,44
269,27,Adam Green,Aleena,F,Kirby,143.49016,paid,"Waterloo-Cedar Falls, IA",You Get So Lucky,44
269,28,Marilyn Manson,Aleena,F,Kirby,247.01342,paid,"Waterloo-Cedar Falls, IA",Personal Jesus,44
269,29,Bobby Blue Bland,Aleena,F,Kirby,141.13914,paid,"Waterloo-Cedar Falls, IA",I Pity the Fool,44
269,30,David Banner,Aleena,F,Kirby,232.75057,paid,"Waterloo-Cedar Falls, IA",Play,44
269,31,We The Kings featuring Demi Lovato,Aleena,F,Kirby,231.78404,paid,"Waterloo-Cedar Falls, IA",We'll Be A Dream (featuring Demi Lovato),44
269,32,Emiliana Torrini,Aleena,F,Kirby,383.50322,paid,"Waterloo-Cedar Falls, IA",Birds,44
83,0,Garbage,Shakira,F,Hunt,277.39383,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Temptation Waits,84
269,33,Linkin Park,Aleena,F,Kirby,268.61669,paid,"Waterloo-Cedar Falls, IA",New Divide (Album Version),44
83,1,Darius Rucker,Shakira,F,Hunt,217.44281,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",It Won't Be Like This For Long,84
83,2,The Strokes,Shakira,F,Hunt,230.1122,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Killing Lies,84
269,34,Los Bunkers,Aleena,F,Kirby,209.97179,paid,"Waterloo-Cedar Falls, IA",Te Vistes Y Te Vas,44
269,35,,Aleena,F,Kirby,,paid,"Waterloo-Cedar Falls, IA",,44
269,36,Ween,Aleena,F,Kirby,242.59873,paid,"Waterloo-Cedar Falls, IA",I'm Holding You (LP Version),44
83,3,"Weird Al"" Yankovic",Shakira,F,Hunt,170.21342,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV","White & Nerdy (Parody of ""Ridin'"" by Chamillionaire featuring Krayzie Bone)",84
83,4,The Moody Blues,Shakira,F,Hunt,258.71628,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Tuesday Afternoon,84
269,37,DESTRUCTION,Aleena,F,Kirby,226.97751,paid,"Waterloo-Cedar Falls, IA",Dictators Of Cruelty,44
269,38,Carla Bruni,Aleena,F,Kirby,163.02975,paid,"Waterloo-Cedar Falls, IA",Quelqu'un M'a Dit (Album Version),44
269,39,En Vogue,Aleena,F,Kirby,289.01832,paid,"Waterloo-Cedar Falls, IA",Don't Let Go (Love),44
269,40,Eminem,Aleena,F,Kirby,250.8273,paid,"Waterloo-Cedar Falls, IA",Mockingbird,44
269,41,,Aleena,F,Kirby,,paid,"Waterloo-Cedar Falls, IA",,44
269,42,,,,,,paid,,,
269,43,,,,,,paid,,,
269,44,,Aleena,F,Kirby,,paid,"Waterloo-Cedar Falls, IA",,44
269,45,Showbread,Aleena,F,Kirby,287.29424,paid,"Waterloo-Cedar Falls, IA",The Missing Wife,44
269,46,Tracie Spencer,Aleena,F,Kirby,272.45669,paid,"Waterloo-Cedar Falls, IA",My First Broken Heart,44
269,47,BeyoncÃÂ©,Aleena,F,Kirby,261.74649,paid,"Waterloo-Cedar Falls, IA",Halo,44
269,48,Jack Johnson,Aleena,F,Kirby,207.64689,paid,"Waterloo-Cedar Falls, IA",Better Together,44
269,49,Michael BublÃÂ©,Aleena,F,Kirby,226.0371,paid,"Waterloo-Cedar Falls, IA",Smile (Live),44
269,50,Epica,Aleena,F,Kirby,303.20281,paid,"Waterloo-Cedar Falls, IA",Martyr of the Free Word,44
269,51,A Silent Film,Aleena,F,Kirby,222.45832,paid,"Waterloo-Cedar Falls, IA",You Will Leave a Mark,44
269,52,BjÃÂ¶rk,Aleena,F,Kirby,348.57751,paid,"Waterloo-Cedar Falls, IA",Undo,44
269,53,Vampire Weekend,Aleena,F,Kirby,214.7522,paid,"Waterloo-Cedar Falls, IA",Cape Cod Kwassa Kwassa (Album),44
269,54,Rammstein,Aleena,F,Kirby,201.50812,paid,"Waterloo-Cedar Falls, IA",BÃÂ¼ck Dich,44
269,55,Junkie XL,Aleena,F,Kirby,221.77914,paid,"Waterloo-Cedar Falls, IA",Broken (featuring Grant Nicholas) (Album Version),44
269,56,Third Eye Blind,Aleena,F,Kirby,232.77669,paid,"Waterloo-Cedar Falls, IA",Company,44
269,57,Evanescence,Aleena,F,Kirby,236.12036,paid,"Waterloo-Cedar Falls, IA",Bring Me To Life,44
269,58,Jack Johnson,Aleena,F,Kirby,65.802,paid,"Waterloo-Cedar Falls, IA",Cupid,44
269,59,Fergie,Aleena,F,Kirby,240.48281,paid,"Waterloo-Cedar Falls, IA",Clumsy,44
269,60,,Aleena,F,Kirby,,paid,"Waterloo-Cedar Falls, IA",,44
269,61,Lily Allen,Aleena,F,Kirby,189.98812,paid,"Waterloo-Cedar Falls, IA",LDN,44
269,62,The Black Seeds,Aleena,F,Kirby,257.98485,paid,"Waterloo-Cedar Falls, IA",Dance Dance,44
269,63,Cassie,Aleena,F,Kirby,212.1922,paid,"Waterloo-Cedar Falls, IA",Call U Out (Album Version),44
269,64,The Rolling Stones,Aleena,F,Kirby,231.78404,paid,"Waterloo-Cedar Falls, IA",Too Tough (1994 Digital Remaster),44
269,65,Eminem,Aleena,F,Kirby,251.55873,paid,"Waterloo-Cedar Falls, IA",Without Me,44
269,66,Creedence Clearwater Revival,Aleena,F,Kirby,175.80363,paid,"Waterloo-Cedar Falls, IA",Sweet Hitch-Hiker,44
269,67,Heltah Skeltah,Aleena,F,Kirby,165.642,paid,"Waterloo-Cedar Falls, IA",Place To Be (Explicit),44
269,68,Redman,Aleena,F,Kirby,251.53261,paid,"Waterloo-Cedar Falls, IA",Pick It Up,44
269,69,Camila,Aleena,F,Kirby,258.53342,paid,"Waterloo-Cedar Falls, IA",Alejate De Mi,44
268,0,,Ryan,M,Smith,,free,"San Jose-Sunnyvale-Santa Clara, CA",,26
268,1,Pearl Jam,Ryan,M,Smith,67.44771,free,"San Jose-Sunnyvale-Santa Clara, CA",Encore Break,26
268,2,Faith No More,Ryan,M,Smith,249.86077,free,"San Jose-Sunnyvale-Santa Clara, CA",Last Cup Of Sorrow,26
269,70,Liquid Tension Experiment,Aleena,F,Kirby,535.35302,paid,"Waterloo-Cedar Falls, IA",Paradigm Shift,44
273,0,,Tegan,F,Levine,,free,"Portland-South Portland, ME",,80
269,71,Fleetwood Mac,Aleena,F,Kirby,265.92608,paid,"Waterloo-Cedar Falls, IA",World Turning (LP Version),44
90,0,,Jayden,M,Bell,,free,"Dallas-Fort Worth-Arlington, TX",,91
90,1,Creedence Clearwater Revival,Jayden,M,Bell,253.90975,free,"Dallas-Fort Worth-Arlington, TX",Midnight Special,91
269,72,The Ruts,Aleena,F,Kirby,338.96444,paid,"Waterloo-Cedar Falls, IA",West One (Shine On Me),44
90,2,Steve Miller Band,Jayden,M,Bell,263.96689,free,"Dallas-Fort Worth-Arlington, TX",The Joker,91
263,0,The Kingstonians,Lily,F,Burns,172.90404,free,"New York-Newark-Jersey City, NY-NJ-PA",Winey Winey,32
269,73,Staind,Aleena,F,Kirby,239.5424,paid,"Waterloo-Cedar Falls, IA",Everything Changes (Album Version),44
90,3,Bon Jovi,Jayden,M,Bell,224.522,free,"Dallas-Fort Worth-Arlington, TX",It's My Life,91
269,74,Chris Brown featuring T-Pain,Aleena,F,Kirby,250.67057,paid,"Waterloo-Cedar Falls, IA",Kiss Kiss,44
23,0,Regina Spektor,Layla,F,Griffin,191.08526,paid,"Lake Havasu City-Kingman, AZ",The Calculation (Album Version),24
269,75,Lamb,Aleena,F,Kirby,1031.75791,paid,"Waterloo-Cedar Falls, IA",Feela,44
23,1,Octopus Project,Layla,F,Griffin,250.95791,paid,"Lake Havasu City-Kingman, AZ",All Of The Champs That Ever Lived,24
23,2,Tegan And Sara,Layla,F,Griffin,180.06159,paid,"Lake Havasu City-Kingman, AZ",So Jealous,24
23,3,Dragonette,Layla,F,Griffin,153.39057,paid,"Lake Havasu City-Kingman, AZ",Okay Dolores,24
23,4,Lil Wayne / Eminem,Layla,F,Griffin,229.58975,paid,"Lake Havasu City-Kingman, AZ",Drop The World,24
23,5,Soulja Boy Tell'em,Layla,F,Griffin,201.11628,paid,"Lake Havasu City-Kingman, AZ",Let Me Get Em,24
147,0,Audio Adrenaline,Kate,F,Harrell,202.52689,paid,"Lansing-East Lansing, MI",Free Ride,97
23,6,Bodo Wartke,Layla,F,Griffin,645.27628,paid,"Lake Havasu City-Kingman, AZ",Liebeslied (Sprachen: Deutsch_ Englisch_ FranzÃÂ¶sisch_ Italienisch_ Spanisch_ HollÃÂ¤ndisch_ Japanisch_ Russisch_ Griechisch_ Klingonisch_ Hessisch),24
269,76,Prince & The New Power Generation [with Eric Leeds on Flute],Aleena,F,Kirby,272.63955,paid,"Waterloo-Cedar Falls, IA",Gett Off,44
147,1,The Format,Kate,F,Harrell,208.24771,paid,"Lansing-East Lansing, MI",Inches And Falling (I Love_ Love),97
219,0,,Jayden,M,Fox,,free,"New Orleans-Metairie, LA",,101
219,1,Black Eyed Peas,Jayden,M,Fox,214.93506,free,"New Orleans-Metairie, LA",Pump It,101
147,2,Wilco,Kate,F,Harrell,188.83873,paid,"Lansing-East Lansing, MI",Heavy metal drummer,97
269,77,NOFX,Aleena,F,Kirby,54.59546,paid,"Waterloo-Cedar Falls, IA",Monosyllabic Girl,44
274,0,,Chloe,F,Cuevas,,free,"San Francisco-Oakland-Hayward, CA",,49
274,1,Cabaret Voltaire,Chloe,F,Cuevas,430.602,free,"San Francisco-Oakland-Hayward, CA",Playing For Time,49
269,78,Air,Aleena,F,Kirby,244.50567,paid,"Waterloo-Cedar Falls, IA",Venus,44
147,3,Coldplay,Kate,F,Harrell,249.75628,paid,"Lansing-East Lansing, MI",Til Kingdom Come,97
269,79,Rosana,Aleena,F,Kirby,330.1873,paid,"Waterloo-Cedar Falls, IA",Llegaremos a tiempo,44
23,7,Evanescence,Layla,F,Griffin,237.11302,paid,"Lake Havasu City-Kingman, AZ",Bring Me To Life,24
269,80,,Aleena,F,Kirby,,paid,"Waterloo-Cedar Falls, IA",,44
269,81,,Aleena,F,Kirby,,paid,"Waterloo-Cedar Falls, IA",,44
